date,sheet,item,verdict,note
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",irene,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ja,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",cha,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",premature,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",corey,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ri,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",invasive,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",reg,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",zhang,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",durable,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",wong,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",holt,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",mormon,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",dammit,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",alas,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",rodney,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",susceptible,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",bonnie,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",theo,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",provisional,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",storytelling,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",eng,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",aston,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",immature,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",blockchain,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",zoe,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",dang,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",jessie,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",forex,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",goodnight,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",poly,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",inactive,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",lana,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",bing,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",drastic,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",bipolar,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",doo,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",alpine,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",restructuring,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",rudy,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",wiki,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",sammy,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",dexter,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",isolate,verb,verb or verb form; the noun sense is incidental
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",conditional,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",orbital,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",benz,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",lobbying,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",gina,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",socio,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",electro,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",stabbing,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",bae,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",gimme,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",alma,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",stokes,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",defective,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",intuitive,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",isabel,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",sid,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ju,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",peggy,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",adidas,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",entrepreneurship,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",overdose,verb,verb or verb form; the noun sense is incidental
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",dwell,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",oo,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",superficial,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",baxter,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",barbie,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",sheila,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",zack,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",tipping,verb,verb or verb form; the noun sense is incidental
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",multinational,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",indy,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",mal,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",kara,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",labeling,verb,verb or verb form; the noun sense is incidental
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",detrimental,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",om,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",onboard,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",cory,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",yah,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",yummy,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",aforementioned,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",reboot,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",nana,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",descriptive,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ming,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",casa,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",medicinal,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ci,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",clint,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",knowledgeable,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",joanna,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",kensington,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",vita,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",delusional,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",bauer,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",inbox,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",cecil,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",breastfeeding,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",homophobic,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",faa,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",foley,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",manny,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",lex,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",tai,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",reese,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",scotia,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",login,noun,ordinary common noun the dataset should have
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",patel,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",radiant,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",becker,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",incompatible,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ufo,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",sublime,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",naruto,name,"name, brand or place; not a common noun"
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",noir,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",intrinsic,adj,adjective; the noun sense is a nominalisation or a rarity
2026-08-29,"gaps.csv (clean band, zipf >= 3.0)",ibn,noise,"not a usable common noun -- abbreviation, letter name, interjection, foreign word or a single obscure sense"
