word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
audiophile,2.45,0,0,1,A person with an interest in high fidelity music and/or sound reproduction and its associated technology.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
deniability,2.45,1,1,2,The condition of being deniable.,,,noun:2,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:2,True
catatonic,2.43,0,0,1,A patient in a state of catatonia.,,,adj:2;noun:1,adj,False,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:2;aj:1,True
spacewalk,2.43,0,0,1,Any activity by an astronaut outside of a spacecraft or space station in space.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,50,v:2;n:1,True
divisiveness,2.39,0,1,1,The characteristic of being divisive.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
subhuman,2.38,0,0,2,Any sentient creature that is subhuman.,,,adj:2;noun:2,adj,False,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:2;aj:1,True
underarm,2.38,0,0,2,The armpit.,,,noun:2;adj:1;verb:1,noun,False,1,NOUN,1.0,,False,True,False,NOUN,,,,,noun,50,n:1;aj:1;av:1,True
ankh,2.37,0,0,2,"A cross shaped like a T with a loop at the top, the Egyptian hieroglyph representing the Egyptian triliteral ꜥnḫ (“life”) and often used as an amulet or charm for this concept.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
legroom,2.37,0,1,2,Space to stretch the legs while seated.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
logon,2.37,0,0,2,credentials: the combination of a user's identification and password used to enter a computer.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
recheck,2.37,0,0,1,The act of checking again; reverification.,,,noun:1;verb:1,noun,False,2,NOUN,0.5,,False,True,False,NOUN;VERB,,"noun, also verb",,,noun,50,n:1;v:1,True
geoengineering,2.36,0,1,2,"The subfield of engineering concerned with designing and constructing tunnels, mines, and other human-designed geologic structures within and on earth.",,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,50,n:1,True
polyamory,2.36,0,1,1,Any of various practices involving romantic or sexual relationships with multiple partners with the knowledge and consent of all involved.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:2,True
nonwhite,2.35,0,0,1,A person who is not white.,,,adj:2;noun:1,adj,False,3,ADJ,0.0,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:1;aj:1,True
birther,2.34,0,0,3,One who gives birth.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
birthstone,2.34,0,0,2,Any of twelve gemstones traditionally associated with the month of one's birth.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
unbeliever,2.34,0,0,1,"One who does not believe, particularly in a deity (used by believers to describe people who do not believe in the same deity or deities as themselves).",,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
buzzkill,2.31,0,0,2,Something that or someone who spoils an otherwise enjoyable event.,,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:1,True
slumdog,2.3,0,0,1,A person who lives in the slums of cities.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
bookmaking,2.29,0,1,2,"The art or profession of determining odds and receiving and paying off bets, especially bets on the outcome of sporting events.",,,noun:2,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
factionalism,2.29,1,1,2,The splitting of a group into factions.,,,noun:2,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
pressurization,2.29,1,1,1,The act or process of increasing pressure within a volume of space.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
bunkhouse,2.28,0,0,1,"A building providing sleeping quarters for workers or guests, especially in a rural setting.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
fanzine,2.28,0,0,1,"A magazine, normally produced by amateurs, intended for people who share a common interest.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
jellybean,2.28,0,0,1,Alternative spelling of jelly bean.,jelly bean,spelling variant of another word (Wiktionary gloss),adj:1;noun:1,adj,False,0,,,,False,False,False,,,,,,noun,50,n:1,True
pumper,2.28,0,0,3,One who pumps something.,,,noun:3,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
summoner,2.28,0,0,3,"One who summons or evokes, particularly in legal contexts.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
optimizer,2.27,0,0,3,A person in a large business whose task is to maximize profits and make the business more efficient.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
compactor,2.26,0,0,1,A machine that reduces the bulk of waste or other material by compaction.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
husker,2.25,0,0,2,"One who husks (as one who removes the husks, leaves, from ears of corn).",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
offshoring,2.25,0,1,1,"The location of a business in another country for tax purposes or lowering production costs, as the labor.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,50,n:1,True
paintwork,2.25,1,1,1,"The painted surface of a car, building, etc.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
satay,2.24,1,1,1,"A dish made from small pieces of meat or fish grilled on a skewer and served with a spicy peanut sauce, originating from Indonesia and Malaysia.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:2,True
noddy,2.22,1,1,11,"A silly or stupid person; a fool, an idiot.",,,noun:11;adj:2;verb:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:2,True
blackcurrant,2.21,0,0,2,"A shrub, Ribes nigrum, that produces small, very dark purple, edible berries.",,,noun:2,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:2,True
discriminant,2.21,0,0,2,"An expression that gives information about the roots of a polynomial; for example, the expression D = b² - 4ac determines whether the roots of the quadratic equation ax² + bx + c = 0 are real and dist",,,noun:2;adj:1,noun,False,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:2,True
wisher,2.21,0,0,1,Someone who makes a wish,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
inseam,2.2,0,0,1,The seam of a trouser up the inside of the leg.,,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
hoedown,2.19,0,0,3,A type of American folk or square dance.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
cruciform,2.18,0,0,2,A cross shape in DNA; a Holliday junction.,,,noun:2;adj:1,noun,False,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:2;aj:1,True
maharishi,2.18,0,0,1,A teacher of Hindu mysticism.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,NOUN,,,,,noun,50,n:1,True
reappointment,2.18,1,1,1,An act of reappointing.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
switchback,2.17,0,0,5,"A railway track on a steep slope in a zigzag formation, in which a train travels in a reverse direction at each switch.",,,noun:5;verb:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
ducting,2.16,0,0,1,ductwork,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,50,n:2,True
archenemy,2.15,0,0,2,A principal enemy.,,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:1,True
edamame,2.15,1,1,1,Fresh green soybeans boiled as a vegetable.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
explosiveness,2.14,0,1,1,The state of being explosive.,,,noun:1,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
logout,2.14,0,0,1,The act or process of logging out.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
teabag,2.14,0,0,1,"A cloth or paper sachet containing tea leaves or herbal tea, designed to act as an infuser when submerged in hot water.",,,verb:3;noun:1,verb,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:2,True
noontime,2.13,0,0,3,Noon.,,,noun:3,noun,False,1,NOUN,1.0,,False,True,False,NOUN,,,,,noun,50,n:1,True
demilitarization,2.12,0,0,1,Alternative spelling of demilitarisation.,demilitarisation,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,NOUN,,,,,noun,50,n:1,True
showoff,2.11,0,0,1,Alternative form of show-off.,show-off,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,50,n:1,True
derailleur,2.1,0,0,2,"A mechanism on a bicycle wheel used while cycling to move the bicycle chain from one sprocket (gear) to another, to change speeds.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
humidor,2.1,0,0,1,A container designed to keep its contents at a constant humidity; especially such a box for storing cigars.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
quilter,2.1,0,0,4,A person whose hobby or profession is making quilts.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
schismatic,2.09,0,0,1,A person involved in a schism.,,,adj:3;noun:1,adj,False,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,noun,50,n:2;aj:1,True
iterator,2.08,0,0,2,One who or that which iterates.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
returnee,2.06,0,0,2,"Someone who comes back or returns, especially to their own country or region.",,,noun:2,noun,False,0,,,,False,True,False,NOUN,,,,,noun,50,n:1,True
livability,2.05,1,1,1,The property of being livable.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,NOUN,,,,,noun,50,n:1,True
musicale,2.05,0,0,1,"A musical entertainment, usually private and typically involving classical music",,,noun:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,50,n:1,True
roadwork,2.05,1,1,3,The construction or maintenance done to roads.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
truther,2.05,0,0,4,Someone who tells the truth.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
concertmaster,2.04,0,0,1,"The first violin in a symphony orchestra, which normally plays violin solos.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:1,True
kibosh,2.04,0,1,3,Chiefly in put on the kibosh or put the kibosh on: something which checks or restrains.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
megachurch,2.04,0,0,1,A church with an atypically large congregation.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1,True
niggle,2.04,0,0,2,A minor complaint or problem.,,,verb:5;noun:2,verb,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,noun,50,n:1;v:1,True
spellcheck,2.03,1,1,2,The act of spellchecking.,,,noun:2;verb:2,noun,False,0,,,,False,True,False,,,,,,noun,50,v:2;n:1,True
acupuncturist,2.01,0,0,1,A healthcare professional who is qualified or professionally engaged in the practice of acupuncture.,,,noun:1,noun,False,3,NOUN,1.0,,False,True,False,NOUN,,,,,noun,50,n:1,True
ciabatta,2.01,1,1,1,"A broad, flat, white Italian bread.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:2,True
wingnut,2.01,0,0,5,A deciduous tree of the genus Pterocarya native to Asia.,wing nut,,noun:5,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,50,n:1,True
homewrecker,2.0,0,0,1,Alternative form of home wrecker.,home wrecker,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,50,n:1,True
polestar,2.0,0,0,1,Alternative form of pole star.,pole star,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,50,n:1,True
upcountry,2.0,0,1,2,The interior of a country.,,,noun:2;adj:1;adv:1,noun,False,0,,,,False,True,False,,,,,,noun,50,n:1;aj:1,True
hydro,3.63,1,1,9,Clipping of hydropower (“hydroelectric power”).,hydropower,clipping (Wiktionary gloss),noun:9;adj:3,noun,True,0,,,,False,False,False,,,,,,noun,60,n:1,True
barney,3.54,0,0,8,"A lark, a romp, some fun.",,,noun:8;verb:2;adj:1,noun,False,12,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,noun,60,n:1,True
creme,3.12,1,1,1,Alternative spelling of crème.,crème,spelling variant of another word (Wiktionary gloss),adj:1;noun:1;verb:1,adj,False,2,OTHER,0.0,,False,False,False,,,,,,noun,60,n:2,True
barre,3.08,0,0,2,A handrail fixed to a wall used for ballet exercises.,barre chord,,noun:2;verb:1,noun,True,6,PROPN,0.167,,False,True,False,,,,,,noun,60,n:1,True
runtime,3.08,1,1,1,Alternative spelling of run time.,run time,spelling variant of another word (Wiktionary gloss),adj:1;noun:1,adj,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
phosphorylation,2.99,1,1,1,the process of transferring a phosphate group from a donor to an acceptor; often catalysed by enzymes.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
vert,2.99,1,1,7,"A green colour, now only in heraldry; represented in engraving by diagonal parallel lines 45 degrees counter-clockwise.",,,noun:7;adj:2;verb:1,noun,True,0,,,,False,True,False,,,,,,noun,60,n:2;abbr:1,True
airstrike,2.98,0,0,1,Alternative form of air strike.,air strike,spelling variant of another word (Wiktionary gloss),noun:1;verb:1,noun,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
menswear,2.98,0,1,1,"Men's clothing (and accessories), particularly in a retail context.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
airtime,2.96,1,1,5,The duration during which a radio or television program (or part of one) is transmitted.,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
awesomeness,2.96,0,1,1,The quality of being awesome.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
installer,2.94,0,0,2,One who installs.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
pregame,2.93,0,0,3,"A social gathering of friends who get together to drink before going out to a party or a sports game, in order to generate a slight feeling of intoxication before going out for the night.",,,noun:3;adj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1;aj:1,True
concealer,2.92,1,1,3,"Something that, or someone who, conceals.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
goalscorer,2.92,0,0,1,"A person who scores a goal, or scores goals.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
masterclass,2.92,0,0,1,Alternative form of master class.,master class,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,60,n:1,True
reverb,2.92,0,1,1,An electronic effect which simulates echoes or reverberations in the sound signal being processed.,,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
relaunch,2.91,0,0,1,The act or fact of launching again.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1;v:1,True
highlander,2.9,0,1,4,A person who inhabits the Scottish Highlands.,,,noun:4,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,60,n:1,True
subsurface,2.89,1,0,2,Something that is below the layer that is on the surface.,,,noun:2;adj:1,noun,False,1,ADJ,0.0,,False,True,False,,,,,,noun,60,n:1;aj:1,True
zine,2.89,0,0,1,"A low-circulation, noncommercial publication of original or appropriated texts and images, especially one of minority interest.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
airbag,2.88,0,0,3,"A protective system in automobiles in which when a crash occurs, a bag containing nitrogen, formed by the explosive decomposition of sodium azide, quickly inflates in front of the driver or passenger,",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
duper,2.88,0,0,1,a person who dupes another,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
firefight,2.88,0,0,2,A skirmish involving an exchange of gunfire.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
kickboxing,2.88,0,1,1,"A hybrid martial art derived from Muay Thai, karate, and especially boxing during the 1960s to 1970s; more generally, any stand-up combat sport that combines kicks and punches.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,60,n:2,True
dehydrogenase,2.87,0,0,1,Any of several enzymes that catalyze the removal of hydrogen (a proton) from biological compounds.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
realignment,2.87,1,1,1,The act of realigning or something realigned.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
carer,2.86,0,0,1,"Someone who regularly looks after another person, either as a job or often through family responsibilities.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
decider,2.86,0,0,3,"A person, divinity, or authoritative text which decides.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
airplay,2.85,0,1,1,"The playing of a particular song, band or genre on the radio, or the frequency with which it is played.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
mentorship,2.84,1,1,1,The role or state of being a mentor.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
spacer,2.83,0,0,6,"An object inserted to hold a space open in a row of items, e.g. beads or printed type.",,,noun:6,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
kana,2.82,0,0,2,"The hiragana and katakana syllabaries. These are made up of characters that represent individual syllables, which are used to write Japanese words and particles. Kana are derived from kanji.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,60,n:2,True
subtext,2.82,1,1,1,"An implicit meaning of a text, often a literary one, or a speech or dialogue.",,,noun:1;verb:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
bubblegum,2.81,1,1,3,"A sweet, stretchable chewing gum designed for blowing bubbles.",,,adj:3;noun:3,adj,False,0,,,,False,True,False,,,,,,noun,60,n:1,True
midlife,2.81,0,0,1,The middle period of one's life.,,,adj:1;noun:1,adj,False,3,NOUN,1.0,,False,True,False,,,,,,noun,60,n:1,True
airbase,2.8,0,0,1,Alternative spelling of air base.,air base,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,1,NOUN,1.0,,False,False,False,,,,,,noun,60,n:1,True
