name,in_namenet,in_wikipedia,also_oewn_noun
betulaceae,True,True,False
beveridge,True,True,False
bevin,True,False,False
bhadon,False,True,False
bhaga,True,True,False
bhagavadgita,True,False,False
bharat,True,False,False
bhutan,True,True,False
bible,False,True,True
bibos,True,False,False
bida,True,True,False
bidens,True,True,False
bierce,True,True,False
bigfoot,True,True,False
bighorn,True,False,True
bignonia,True,True,False
bignoniaceae,True,True,False
bihar,True,True,False
bikini,True,True,True
billings,True,False,False
binet,True,True,False
binghamton,True,False,False
bioko,True,True,False
birmingham,True,True,False
bisayas,True,False,False
biscutella,True,True,False
bishkek,True,True,False
biskek,True,False,False
bismarck,True,False,False
bissau,True,True,False
bithynia,True,True,False
bitis,True,True,False
bittacidae,True,False,False
bivalvia,True,True,False
bizet,True,False,False
blaberus,True,True,False
black,False,True,True
blackbeard,True,True,False
blackburn,False,True,False
blackpool,True,True,False
blacksburg,True,False,False
blair,True,True,False
blake,True,False,False
blandfordia,True,True,False
blantyre,True,True,False
blarina,True,True,False
blastocladia,True,True,False
blastocladiales,True,False,False
blastodiaceae,True,False,False
blastomyces,True,True,False
blatta,True,True,False
blattaria,True,False,False
blattella,True,True,False
blattidae,True,True,False
blattodea,True,True,False
blechnaceae,True,True,False
blechnum,True,True,False
blenheim,True,False,False
blenniidae,True,False,False
blennioidea,True,False,False
blennius,True,True,False
blephilia,True,True,False
bleriot,True,False,False
bletilla,True,True,False
blida,True,True,False
bligh,True,False,False
blighia,True,True,False
blighty,True,True,False
blimp,False,True,True
blissus,True,True,False
blitzstein,True,True,False
blixen,True,False,False
bloch,True,True,False
bloemfontein,True,True,False
blok,True,False,False
bloomeria,True,True,False
bloomfield,True,False,False
bloomington,True,False,False
bloomsbury,True,True,False
bluebeard,True,True,False
bluegrass,True,False,True
boann,True,True,False
boccaccio,True,False,False
boddhisatva,True,False,False
bodensee,True,False,False
bodhisattva,True,True,False
bodoni,False,True,False
boehm,True,True,False
boehme,True,False,False
boehmeria,True,True,False
boell,True,False,False
boeotia,True,True,False
boethius,True,True,False
bogart,True,False,False
bogota,True,False,False
bohemia,True,True,True
bohme,True,False,False
bohr,True,False,False
boidae,True,True,False
boise,True,False,False
bokkos,False,True,False
bolbitis,True,True,False
boletaceae,True,True,False
boletellus,True,True,False
boletus,True,True,False
boleyn,True,True,False
bolingbroke,True,False,False
bolivar,True,False,True
bolivia,True,True,True
bologna,True,True,True
bolshevism,False,True,False
boltonia,True,True,False
boltzmann,True,False,False
bolzano,True,True,False
bomarea,True,True,False
bombacaceae,True,True,False
bombax,True,True,False
bombay,True,False,False
bombina,True,False,False
bombus,True,False,False
bombycidae,True,True,False
bombycilla,True,False,False
bombycillidae,True,False,False
bombyliidae,True,True,False
bombyx,True,True,False
bonaire,True,True,False
bonaparte,True,False,False
bonasa,True,False,False
bond,True,False,True
bonete,True,True,False
bonhoeffer,True,False,False
boniface,True,False,True
bonn,True,True,False
bonney,True,False,False
bontemps,True,True,False
book,False,True,True
boole,True,False,False
boone,True,False,False
bootes,True,False,False
booth,True,False,True
boraginaceae,True,True,False
borago,True,True,False
borassus,True,True,False
bordeaux,False,True,False
boreas,True,False,True
borges,True,False,False
borgia,True,False,False
born,True,False,False
borneo,True,True,False
borodin,True,False,False
borodino,True,False,False
bos,True,True,False
bosch,True,False,False
bose,True,False,False
boselaphus,True,True,False
bosnia,True,False,False
bosphorus,True,False,False
bosporus,True,True,False
boston,True,True,False
boswellia,True,True,False
botaurus,True,True,False
bothidae,True,True,False
bothrops,True,True,False
botrychium,True,True,False
botswana,True,True,False
botticelli,True,False,False
bougainvillaea,True,False,False
bougainville,True,False,False
boulder,True,True,True
boulez,True,False,False
bounty,True,False,True
bourgogne,True,False,False
bourse,True,False,False
bouteloua,True,True,False
bouvines,True,True,False
bovidae,True,True,False
bovinae,True,True,False
bovini,True,True,False
bovril,False,True,False
bowditch,True,False,False
bowdler,True,True,False
bowery,True,True,False
bowie,True,False,False
bowiea,True,True,False
boykinia,True,True,False
boyle,True,True,False
boyne,True,False,False
bozeman,True,False,False
brachinus,True,True,False
brachiopoda,True,False,False
brachychiton,True,True,False
brachycome,True,False,False
brachystegia,True,True,False
brachyura,True,False,False
bradbury,True,False,False
bradford,True,True,False
bradley,True,False,False
bradstreet,True,True,False
brady,True,False,False
bradypodidae,True,False,False
bradypus,True,False,False
braga,True,True,False
brage,True,False,False
bragg,True,False,False
bragi,True,True,False
brahe,True,True,False
brahma,False,True,False
brahman,False,True,True
brahmana,True,True,False
brahmaputra,True,False,False
brahmin,False,True,True
braille,True,True,True
brama,True,False,False
bramante,True,False,False
bramidae,True,False,False
branchiobdella,True,True,False
branchiobdellidae,True,True,False
branchiopoda,True,True,False
branchiostegidae,True,False,False
branchiostomidae,True,False,False
branchiura,True,False,False
brancusi,True,False,False
brandenburg,True,True,False
brandt,True,False,False
branta,True,True,False
braque,True,False,False
brasenia,True,True,False
brasil,True,False,False
brasilia,True,False,False
brasov,True,False,False
brassia,True,True,False
brassica,True,True,False
brassicaceae,True,True,False
bratislava,True,True,False
brattleboro,True,False,False
braun,True,True,False
braunschweig,True,True,False
brazil,True,True,True
brazos,True,False,False
brazzaville,True,True,False
brecht,True,False,False
breiz,True,False,False
bremen,True,True,False
bremerhaven,True,True,False
brescia,True,True,False
breslau,True,False,False
brest,True,False,False
bretagne,True,False,False
breuer,True,True,False
breughel,True,False,False
brevicipitidae,True,True,False
brevoortia,True,True,False
brezhnev,True,False,False
brickellia,True,True,False
bride,True,True,True
bridgeport,True,False,False
bridges,True,False,False
bridget,True,True,False
bridgetown,True,True,False
brie,False,True,False
brighton,True,True,False
brigid,True,True,False
brigit,True,False,False
brihaspati,True,True,False
brindisi,True,True,False
brinton,True,False,False
brisbane,True,True,False
bristol,True,True,False
britain,True,False,False
brittany,True,True,False
britten,True,False,False
brno,True,True,False
broadway,True,False,False
brobdingnag,False,True,False
broca,True,False,False
brockhouse,True,False,False
broglie,True,False,False
bromberg,True,False,False
bromelia,True,True,False
bromeliaceae,True,True,False
bromus,True,True,False
bronte,True,False,False
bronx,True,False,False
brooke,True,False,False
brooklyn,True,True,False
brooks,True,False,False
brosmius,True,False,False
brother,False,True,True
brotulidae,True,False,False
broussonetia,True,True,False
brown,True,True,True
browne,True,True,False
browning,True,False,True
brownsville,True,False,False
bruce,True,True,False
brucella,False,True,False
bruch,True,False,False
bruchidae,True,False,False
bruchus,True,True,False
bruckenthalia,True,False,False
bruckner,True,False,False
bruegel,True,False,False
brueghel,True,False,False
bruges,True,True,False
brugmansia,True,True,False
brumaire,False,True,False
brummagem,True,True,False
brummell,True,False,False
brunanburh,True,False,False
brunei,True,True,False
brunelleschi,True,False,False
brunfelsia,True,True,False
brunhild,True,True,False
brunn,True,False,False
brunnhilde,True,False,False
bruno,True,False,False
brunswick,True,False,False
brusa,True,False,False
brussels,True,True,False
brutus,True,False,False
bruxelles,True,False,False
brya,True,True,False
bryaceae,True,True,False
bryales,True,True,False
bryan,True,False,False
brynhild,True,False,False
brynhildr,True,False,False
bryophyta,True,False,False
bryopsida,True,True,False
bryozoa,True,True,False
bryum,True,True,False
bubalus,True,True,False
buber,True,True,False
bubo,True,True,True
bubulcus,True,False,False
buccinidae,True,True,False
bucconidae,True,False,False
bucephala,True,False,False
buceros,True,True,False
bucerotidae,True,False,False
buchanan,True,False,False
bucharest,True,True,False
bucharesti,True,False,False
buchenwald,True,False,False
buchloe,True,True,False
buchner,True,True,False
buck,True,False,True
bucuresti,True,False,False
budai,True,False,False
budapest,True,True,False
buddhism,False,True,False
budge,True,False,False
budorcas,True,True,False
buffalo,True,False,True
bufonidae,True,False,False
buganda,True,True,False
bujumbura,True,True,False
bukharin,True,False,False
bulawayo,True,True,False
bulgaria,True,True,False
bull,False,True,True
bullfinch,True,True,True
bulnesia,True,True,False
bultmann,True,False,False
bumelia,True,False,False
bunche,True,True,False
bungarus,True,True,False
bunsen,True,True,True
bunuel,True,False,False
bunyan,True,False,False
buphthalmum,True,True,False
burbage,True,False,False
burbank,True,False,False
burberry,False,True,False
burger,True,False,True
burgess,True,False,True
burgoyne,True,True,False
burgundy,False,True,True
burhinidae,True,False,False
burhinus,True,True,False
burk,True,False,False
burke,True,True,False
burlington,True,False,False
burma,True,False,False
burmannia,True,False,False
burmanniaceae,True,True,False
burmeisteria,True,True,False
burnett,True,False,False
burnham,True,False,False
burns,True,False,False
burnside,True,False,True
burr,True,False,True
burroughs,True,False,False
bursa,True,True,True
bursera,True,True,False
burseraceae,True,True,False
burt,True,True,False
burundi,True,True,False
busan,True,False,False
bush,True,False,True
bushido,False,True,False
bushnell,True,False,False
butea,True,True,False
buteo,True,True,False
butler,True,True,True
butte,True,True,True
butterfield,True,False,False
buxaceae,True,True,False
buxus,True,True,False
byblos,True,True,False
bydgoszcz,True,True,False
byelarus,True,False,False
byelorussia,True,False,False
byrd,True,False,False
byron,True,False,False
byzantinism,False,True,False
byzantium,True,True,False
caaba,True,False,False
cabell,True,True,False
cabomba,True,True,False
cabombaceae,True,True,False
cabot,True,False,False
cacajao,True,False,False
cacalia,True,True,False
cacatua,True,True,False
cachi,True,False,False
cacicus,True,False,False
cactaceae,True,False,False
caddo,False,True,False
cadiz,True,False,False
cadmus,False,True,False
cadra,True,True,False
caeciliadae,True,False,False
caeciliidae,True,True,False
caelum,True,True,False
caenolestes,True,True,False
caenolestidae,True,False,False
caesalpinia,True,True,False
caesalpiniaceae,True,False,False
caesalpinioideae,True,True,False
caesar,True,False,False
caesarea,True,False,False
caesarism,False,True,False
caesaropapism,False,True,False
cage,True,True,True
cagliostro,True,False,False
cagney,True,True,False
cain,True,True,False
cairina,True,False,False
cairo,True,True,False
caitra,False,True,False
cajanus,True,True,False
cakile,True,True,False
calabria,True,True,False
calais,True,True,False
calamagrostis,True,True,False
calamintha,True,False,False
calamus,True,False,True
calandrinia,True,True,False
calcutta,True,False,False
calder,True,False,False
calderon,True,False,False
caldwell,True,False,False
caledonia,True,True,False
calgary,True,True,False
cali,True,True,False
calidris,True,True,False
california,True,True,False
caligula,True,True,False
caliphate,True,True,True
calla,True,True,True
callas,True,False,False
callicebus,True,True,False
callimorpha,True,True,False
callinectes,True,True,False
callionymidae,True,False,False
calliope,True,True,True
calliophis,True,True,False
calliphora,True,True,False
calliphoridae,True,True,False
callirhoe,True,False,False
callisaurus,True,False,False
callistephus,True,True,False
callisto,True,False,False
callithricidae,True,False,False
callithrix,True,True,False
callitrichaceae,True,False,False
callitriche,True,True,False
callitris,True,True,False
callophis,True,False,False
callorhinus,True,True,False
